name,highBuy,lowBuy,highSell,lowSell,buyChange,sellChange,volumeSold,volumeBought,totalRecordedData,currentBuyPrice,currentSellPrice
"Amulance",0,0,0,0,0,0,0,0,0,0,0
"Rabbit Hide",1.9600000000000002,1.9600000000000002,0,0,0,0,0,0,268,1.9600000000000002,0
"White Concrete Powder",0.41974609375,0.41974609375,0,0,0,0,0,16,268,0.41974609375,0
"Soybean",0.4258670049327596,0.41885897435897385,0.5087763874702081,0.5087763874702081,-0.016455912962555885,0,0,256,267,0.41885897435897385,0.5087763874702081
"Fabric Spools",0,0,0,0,0,0,0,0,0,0,0
"Large Log Pile",49,49,0,0,0,0,0,0,268,49,0
"Fishing Rod",9.800000000000002,9.800000000000002,8,8,0,0,3,0,268,9.800000000000002,8
"Prismarine",1.2391111111111104,1.2188310762651455,0.775625,0.775625,-0.01636659912765026,0,0,61,268,1.2188310762651455,0.775625
"Shotgun [Gold]",0,0,0,0,0,0,0,0,0,0,0
"Tilapia Rolls",0,0,0,0,0,0,0,0,0,0,0
"Bunkbed",220.5,220.5,0,0,0,0,0,0,268,220.5,0
"Raw Iron",0.5390009191176478,0.5390009191176478,0.5303914988814198,0.5303888888888768,0,-0.000004920879291603342,14,0,268,0.5390009191176478,0.5303888888888768
"Smooth Basalt",0.15312499999999998,0.15312499999999998,0.078125,0.078125,0,0,0,0,268,0.15312499999999998,0.078125
"Shears",0,0,0,0,0,0,0,0,0,0,0
"Decorated Pot",1.6333333333333335,1.6333333333333335,0,0,0,0,0,0,268,1.6333333333333335,0
"Feather",0.430602836879431,0.430602836879431,0.2839561689090889,0.28015034722222176,0,-0.013402849435806274,314,1,268,0.430602836879431,0.28015034722222176
"Towels",0,0,0,0,0,0,0,0,0,0,0
"Cabbage",0.44013392857142836,0.43345930232558116,0.4330163043478262,0.4330163043478262,-0.015164989046752453,0,0,64,267,0.43345930232558116,0.4330163043478262
"Fire Prot 4",49,49,25,25,0,0,0,0,268,49,25
"Beef",1.9293397988505767,1.929162572254337,1.8755102040816298,1.87544194935499,0.00009186711395159364,0.00003639394344645552,46,16,268,1.9293397988505767,1.8755102040816298
"Grape Popsicle",2,2,0,0,0,0,0,0,268,2,0
"Kelp",1.6694453125,1.6694453125,0.1398148148148148,0.1398148148148148,0,0,0,0,268,1.6694453125,0.1398148148148148
"Sweet Berries",0.34639230769230744,0.34639230769230744,0.26019230769230767,0.26019230769230767,0,0,0,16,268,0.34639230769230744,0.26019230769230767
"Bertie the Snowman",47.775,47.775,0,0,0,0,0,1,268,47.775,0
"Glow Mushroom Patch",49,49,0,0,0,0,0,0,268,49,0
"Gemfish",7.089361702127656,7.089361702127656,5.44,5.44,0,0,0,0,268,7.089361702127656,5.44
"Dried Ghast",490,490,500,500,0,0,0,0,268,490,500
"Blazorb Jellyfish",0,0,0,0,0,0,0,0,0,0,0
"Diamond Chestplate",7.805000000000002,7.805000000000002,0,0,0,0,0,0,268,7.805000000000002,0
"Blue Concrete",0.8330000000000001,0.8330000000000001,0,0,0,0,0,0,268,0.8330000000000001,0
"Lapis Lazuli",0.44241689213563884,0.44241689213563884,0.6138045454545442,0.5890638014875812,0,-0.04030720144510269,2667,0,268,0.44241689213563884,0.5890638014875812
"Horse Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Dresser",98,98,0,0,0,0,0,0,268,98,0
"Valentines Roses Plant Pot",0,0,0,0,0,0,0,0,0,0,0
"Kar98k",0,0,0,0,0,0,0,0,0,0,0
"Cooked Porkchop",2.343249999999995,2.343249999999995,0,0,0,0,0,0,268,2.343249999999995,0
"Bathtub (White + Filled)",73.5,73.5,0,0,0,0,0,1,2,73.5,0
"Mossy Cobblestone",0,0,0,0,0,0,0,0,0,0,0
"Sculk",3.871000000000001,3.871000000000001,2,2,0,0,0,0,268,3.871000000000001,2
"Garden Chair",73.5,73.5,0,0,0,0,0,4,268,73.5,0
"Dryer",68.6,68.6,0,0,0,0,0,0,268,68.6,0
"Garden Tree",73.5,73.5,0,0,0,0,0,0,268,73.5,0
"White Shulker Box",26.95,26.95,0,0,0,0,0,0,268,26.95,0
"Coffetable",73.5,73.5,0,0,0,0,0,2,268,73.5,0
"Potion of Long Weakness",10.78,10.78,0,0,0,0,0,2,121,10.78,0
"Oak Planks",0.06125000000000002,0.06125000000000001,0,0,2.220446049250313e-16,0,0,512,269,0.06125000000000002,0
"Light Gray Stained Glass",0.7350000000000001,0.7350000000000001,0,0,0,0,0,0,269,0.7350000000000001,0
"eriogenrhrbthoehrg90340wh45934q89h49h238934%%@#t43",49,49,0,0,0,0,0,0,269,49,0
"Fire Coral Fan",1.96,1.96,1,1,0,0,0,0,269,1.96,1
"Clover_flag",0,0,0,0,0,0,0,0,0,0,0
"Honeycomb",0.5533733333333334,0.5533733333333334,0,0,0,0,0,15,269,0.5533733333333334,0
"Pumpkin Stew",4.130595744680847,4.013441860465114,0,0,0,0,0,32,269,4.130595744680847,0
"Red Wool",1.0758695652173917,1.0758695652173917,0.8000000000000003,0.8000000000000003,0,0,0,0,269,1.0758695652173917,0.8000000000000003
"Corn Dog",3.63812871287129,3.629500000000003,0,0,0.0023773834109306335,0,0,6,269,3.63812871287129,0
"Garden Salad",5.064129353233814,4.905072737238852,0,0,0.03018287755548954,0,0,32,268,5.053121951219496,0
"Grilled Cheese",0,0,0,0,0,0,0,0,0,0,0
"Redstone",0.18885625000000095,0.18408481617647166,0.1155786096925239,0.11554056897323771,0.025010814890265465,0.00032924124388955534,977,86,269,0.18885625000000095,0.1155786096925239
"Candy Cane Pair",39.199999999999996,39.199999999999996,0,0,0,0,0,0,269,39.199999999999996,0
"Large Clover Streamers",0,0,0,0,0,0,0,0,0,0,0
"Piercing 4",24.5,24.5,0,0,0,0,0,0,269,24.5,0
"Valentines Arch",0,0,0,0,0,0,0,0,0,0,0
"Fruit Salad",0,0,0,0,0,0,0,0,0,0,0
"Lime Concrete",0.8329999999999994,0.8329999999999994,0,0,0,0,0,0,269,0.8329999999999994,0
"Orange Dye",0.4949264705882348,0.4949264705882348,0.4800000000000001,0.4800000000000001,0,0,0,2,269,0.4949264705882348,0.4800000000000001
"Golden Horseshoe",0,0,0,0,0,0,0,0,0,0,0
"Cozy Kitchen Oven",137.2,137.2,0,0,0,0,0,0,269,137.2,0
"Wither Rose",2.9134576271186465,2.9134576271186465,1.750918367346937,1.750918367346937,0,0,0,0,269,2.9134576271186465,1.750918367346937
"Acacia Planks",0.06125000000000002,0.06125000000000002,0,0,0,0,0,0,269,0.06125000000000002,0
"Purpur Block",0.3724098557692311,0.3724098557692311,0.2753806818181817,0.2753806818181817,0,0,0,0,269,0.3724098557692311,0.2753806818181817
"Dark Oak Slab",0.1225,0.1225,0,0,0,0,0,0,269,0.1225,0
"Ceiling Bisexual Flag",24.5,24.5,0,0,0,0,0,0,269,24.5,0
"Cozy Kitchen Porcelain Pot",49,49,0,0,0,0,0,0,269,49,0
"French Onion Soup",0,0,0,0,0,0,0,0,0,0,0
"Brick Wall",0.98,0.98,0,0,0,0,0,0,269,0.98,0
"Christmas Tree",39.2,39.2,0,0,0,0,0,0,269,39.2,0
"Cheese",0,0,0,0,0,0,0,0,0,0,0
"Pufferfish Spawn Egg",0,0,1,1,0,0,0,0,269,0,1
"Resin Clump",0.3743055555555556,0.3743055555555556,0,0,0,0,0,0,269,0.3743055555555556,0
"Battery A",0,0,0,0,0,0,0,0,0,0,0
"Battery B",0,0,0,0,0,0,0,0,0,0,0
"Diamond Boots",3.8474074074074087,3.8474074074074087,0,0,0,0,0,0,269,3.8474074074074087,0
"Pink Heart Balloon",0,0,0,0,0,0,0,0,0,0,0
"Scringe Plushie",40,40,0,0,0,0,0,0,269,40,0
"Moth Jar",50,50,0,0,0,0,0,0,269,50,0
"FunGuy Geneva",0,0,0,0,0,0,0,0,0,0,0
"Raw Copper",0.3429980193661979,0.3429980193661979,0.3397071129707133,0.3396666666666685,0,0.00011907645966857672,1794,192,269,0.3429980193661979,0.3397071129707133
"Long Wooden Bookshelf",73.5,73.5,0,0,0,0,0,0,269,73.5,0
"Corn Seeds",0.153125,0.153125,0,0,0,0,0,0,269,0.153125,0
"Sandstone",0,0,0,0,0,0,0,0,0,0,0
"Molten coralfish",0,0,0,0,0,0,0,0,0,0,0
"Clay Ball",0.28093333333333337,0.28093333333333337,0.48000000000000015,0.48000000000000015,0,0,0,0,270,0.28093333333333337,0.48000000000000015
"Glass Jar",0,0,0,0,0,0,0,0,0,0,0
"Music Disc Far",200,200,0,0,0,0,0,0,270,200,0
"Cyan Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Polished Blackstone",0.98,0.98,0,0,0,0,0,0,270,0.98,0
"Azalite Backpack",5000,5000,0,0,0,0,0,0,269,5000,0
"Boles Fanum",0,0,0,0,0,0,0,0,0,0,0
"Pepperoni Slices",0,0,0,0,0,0,0,0,0,0,0
"Hanging Asexual Flag",24.5,24.5,0,0,0,0,0,0,270,24.5,0
"Maple Pancakes",0,0,0,0,0,0,0,0,0,0,0
"Mustard Seeds",0,0,0,0,0,0,0,0,0,0,0
"Light Blue Concrete",0.8329999999999994,0.8329999999999994,0,0,0,0,0,0,270,0.8329999999999994,0
"Jellyfish",0,0,0,0,0,0,0,0,0,0,0
"Shelf (White)",73.5,73.5,0,0,0,0,0,2,4,73.5,0
"Apple",0.9800000000000003,0.9800000000000003,0.5,0.5,0,0,0,0,270,0.9800000000000003,0.5
"Candle",3.675,3.675,0,0,0,0,0,0,270,3.675,0
"Toilet (Black + Closed)",0,0,0,0,0,0,0,0,0,0,0
"Kiwi",0.38673194444444425,0.37350890985324925,0.4896381578947376,0.4896381578947376,-0.03419173136353493,0,0,192,269,0.37350890985324925,0.4896381578947376
"Spruce Fence Gate",0,0,0,0,0,0,0,0,0,0,0
"Potion of Long Water Breathing",16.66,16.66,0,0,0,0,0,0,270,16.66,0
"Soap Dispenser (Black)",0,0,0,0,0,0,0,0,0,0,0
"Iron Nugget",0.08528061224489793,0.08528061224489793,0.06877149971941637,0.06877149971941637,0,0,4,0,270,0.08528061224489793,0.06877149971941637
"Fjord F-350",784,784,0,0,0,0,0,0,270,784,0
"Wolf Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Light Blue Wool",1.127,1.127,0,0,0,0,0,0,270,1.127,0
"Armor Stand",0,0,0,0,0,0,0,0,0,0,0
"Beef Stew",3.950283950617277,3.9080992559523753,0,0,0.010794172063469887,0,0,44,269,3.950283950617277,0
"Plant (White)",73.5,73.5,0,0,0,0,0,1,270,73.5,0
"Pink Shulker Box",24.5,24.5,0,0,0,0,0,0,270,24.5,0
"Rabbit Foot",4.9,4.9,0,0,0,0,0,0,270,4.9,0
"Long Wooden Sofa",73.5,73.5,0,0,0,0,0,0,270,73.5,0
"Orange Goonshine",4.900000000000004,4.628260869565221,3,3,-0.015739593654870987,0,0,80,270,4.628260869565221,3
"Apple Pie",0,0,0,0,0,0,0,0,0,0,0
"Channeling 1",0,0,25,25,0,0,0,0,270,0,25
"Garden Trellis",73.5,73.5,0,0,0,0,0,0,270,73.5,0
"Diamond Ore",4.900000000000001,4.900000000000001,0,0,0,0,0,0,270,4.900000000000001,0
"Counter Towel (Black)",0,0,0,0,0,0,0,0,0,0,0
"Celery",0,0,0,0,0,0,0,0,0,0,0
"Green Motorcycle",343,343,0,0,0,0,0,0,270,343,0
"Crate Stack",122.5,122.5,0,0,0,0,0,0,270,122.5,0
"Blueberry",0,0,0,0,0,0,0,0,0,0,0
"Greenfish",0,0,0,0,0,0,0,0,0,0,0
"Cobbled Deepslate",0.13285855263157886,0.13285855263157886,0.1957976973684211,0.19487331081081086,0,0.004743525758385658,2,0,270,0.13285855263157886,0.1957976973684211
"Jungle Planks",0.3118181818181817,0.3118181818181817,0.33,0.33,0,0,0,0,270,0.3118181818181817,0.33
"Bubble Coral Fan",1.96,1.96,0,0,0,0,0,0,271,1.96,0
"Terracotta",0.42747824074074103,0.42747824074074103,0.4788282279314888,0.4788282279314888,0,0,23,0,271,0.42747824074074103,0.4788282279314888
"Small Table (cloth)",98,98,0,0,0,0,0,0,271,98,0
"Large Red Mushroom Patch",49,49,0,0,0,0,0,0,271,49,0
"Sheriff (Neofrontier)",0,0,0,0,0,0,0,0,0,0,0
"Peanut Butter and Jelly",0,0,0,0,0,0,0,0,0,0,0
"Tnt",4.8999999999999995,4.8999999999999995,0,0,0,0,0,0,271,4.8999999999999995,0
"Purple/Light Purple Key",98.64615384615387,98.49000000000001,78.33333333333333,78.28571428571429,-1.1102230246251565e-16,0.0006082725012674928,1,23,271,98.49000000000001,78.33333333333333
"Painting Pegboard",0,0,0,0,0,0,0,0,0,0,0
"Gray Terracotta",0,0,0,0,0,0,0,0,0,0,0
"Counter Left End (Black)",0,0,0,0,0,0,0,0,0,0,0
"Tuff Bricks",0,0,0,0,0,0,0,0,0,0,0
"Green Concrete Powder",0.3246160714285714,0.3246160714285714,0,0,0,0,0,104,271,0.3246160714285714,0
"Tank",9310,9310,0,0,0,0,0,0,271,9310,0
"Mace",24.064444444444447,24.064444444444447,17.625,17.625,0,0,0,0,271,24.064444444444447,17.625
"Dried Kelp",0,0,0,0,0,0,0,0,0,0,0
"Bucket",1.6584615384615387,1.6584615384615387,1.0352941176470578,1.0352941176470578,0,0,0,0,271,1.6584615384615387,1.0352941176470578
"Glow Ink Sac",3.5342857142857147,3.5342857142857147,0,0,0,0,0,0,271,3.5342857142857147,0
"Prismarine Crystals",0.6493999999999999,0.6493999999999999,0,0,0,0,0,0,271,0.6493999999999999,0
"Pebbles",49,49,0,0,0,0,0,0,271,49,0
"Nether Wart",0.4998421052631581,0.4998421052631581,0.44411088573360386,0.44411088573360386,0,0,0,0,271,0.4998421052631581,0.44411088573360386
"Tile Lamp",73.5,73.5,0,0,0,0,0,0,271,73.5,0
"Spruce Planks",0.48109090909090907,0.48109090909090907,0,0,0,0,0,0,271,0.48109090909090907,0
"Bell",19.6,19.6,0,0,0,0,0,0,271,19.6,0
"Earthworm Jar",50,50,0,0,0,0,0,0,271,50,0
"Iron Pipe",9.800000000000006,9.800000000000006,9.5,9.5,0,0,0,0,271,9.800000000000006,9.5
"Build A Word F",73.5,73.5,0,0,0,0,0,0,271,73.5,0
"Build A Word E",73.5,73.5,0,0,0,0,0,0,271,73.5,0
"Build A Word H",73.5,73.5,0,0,0,0,0,0,271,73.5,0
"Lantern",3.777454545454544,3.777454545454544,1.1999999999999997,1.1999999999999997,0,0,0,32,271,3.777454545454544,1.1999999999999997
"Build A Word G",73.5,73.5,0,0,0,0,0,0,271,73.5,0
"Tube Coral Fan",1.96,1.96,0,0,0,0,0,0,271,1.96,0
"Flint",0.5196042654028428,0.5196042654028428,0.6289206970128018,0.573654043645699,0,-0.08787539601325989,832,0,271,0.5196042654028428,0.573654043645699
"Pink Valentines Present",0,0,0,0,0,0,0,0,0,0,0
"Red Snapper",0,0,0,0,0,0,0,0,0,0,0
"Build A Word I",73.5,73.5,0,0,0,0,0,0,271,73.5,0
"Dripstone Block",2,2,1,1,0,0,0,0,271,2,1
"Build A Word L",73.5,73.5,0,0,0,0,0,0,271,73.5,0
"Build A Word K",0,0,0,0,0,0,0,0,0,0,0
"Hops",0,0,0,0,0,0,0,0,0,0,0
"Build A Word N",73.5,73.5,0,0,0,0,0,0,271,73.5,0
"Build A Word M",73.5,73.5,0,0,0,0,0,0,271,73.5,0
"Police Car",0,0,0,0,0,0,0,0,0,0,0
"Build A Word P",73.5,73.5,0,0,0,0,0,0,271,73.5,0
"BLT",4.467669686179961,4.381759581881554,0.8478260869565217,0.8478260869565217,-0.019229287281632423,0,0,140,271,4.381759581881554,0.8478260869565217
"Build A Word O",73.5,73.5,0,0,0,0,0,0,272,73.5,0
"Build A Word R",73.5,73.5,0,0,0,0,0,0,272,73.5,0
"Chicken Soup",4.8999999999999995,4.8999999999999995,0,0,0,0,0,0,272,4.8999999999999995,0
"Build A Word Q",0,0,0,0,0,0,0,0,0,0,0
"Toilet (White + Closed)",73.5,73.5,0,0,0,0,0,1,6,73.5,0
"Squash",0,0,0,0,0,0,0,0,0,0,0
"Build A Word T",73.5,73.5,0,0,0,0,0,0,272,73.5,0
"Build A Word S",73.5,73.5,0,0,0,0,0,0,272,73.5,0
"Build A Word V",73.5,73.5,0,0,0,0,0,0,272,73.5,0
"Build A Word U",0,0,0,0,0,0,0,0,0,0,0
"Build A Word X",73.5,73.5,0,0,0,0,0,0,272,73.5,0
"Red Salsa and Chips",0,0,0,0,0,0,0,0,0,0,0
"Build A Word W",73.5,73.5,0,0,0,0,0,0,272,73.5,0
"Chiseled Deepslate",0,0,0,0,0,0,0,0,0,0,0
"Build A Word Y",0,0,0,0,0,0,0,0,0,0,0
"Smite 5",49,49,25,25,0,0,0,0,272,49,25
"Cod",1.0039024390243898,1.0039024390243898,0.5,0.5,0,0,0,0,272,1.0039024390243898,0.5
"Wall Lamp (Black)",0,0,0,0,0,0,0,0,0,0,0
"Cobblestone",0.11200282258064499,0.11128910345651427,0.222296283471837,0.222296283471837,0.006413198541849852,0,64,704,272,0.11200282258064499,0.222296283471837
"MG34",0,0,0,0,0,0,0,0,0,0,0
"Hook",0,0,0,0,0,0,0,0,0,0,0
"Dark Oak Log",0.46465438432835854,0.46465438432835854,0.2997393867924528,0.2997393867924528,0,0,0,0,272,0.46465438432835854,0.2997393867924528
"Snowball Pile",29.399999999999995,29.399999999999995,0,0,0,0,0,2,272,29.399999999999995,0
"Standing United Kingdom Flag",24.5,24.5,0,0,0,0,0,1,119,24.5,0
"Goat Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Black Stained Glass",0,0,0,0,0,0,0,0,0,0,0
"Light Blue Shulker Box",34.300000000000004,34.300000000000004,20,20,0,0,0,0,272,34.300000000000004,20
"Garden Lamppost",53.89999999999999,53.89999999999999,0,0,0,0,0,0,272,53.89999999999999,0
"White Banner",0,0,0,0,0,0,0,0,0,0,0
"Beans",0.30625,0.30625,0,0,0,0,0,0,272,0.30625,0
"Jungle Sapling",2.3185677083333336,2.3185677083333336,0.9119073275862069,0.9119073275862069,0,0,0,0,272,2.3185677083333336,0.9119073275862069
"Rug (White)",14.699999999999998,14.699999999999998,0,0,0,0,0,0,272,14.699999999999998,0
"Husk Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Brown Concrete",0,0,0,0,0,0,0,0,0,0,0
"Red Heart Balloon",0,0,0,0,0,0,0,0,0,0,0
"Brain Coral Fan",1.96,1.96,0,0,0,0,0,0,272,1.96,0
"Hopper",1.9600000000000006,1.9600000000000004,0,0,2.220446049250313e-16,0,0,8,272,1.9600000000000006,0
"Gray Concrete Powder",0.3828125,0.3828125,0,0,0,0,0,0,272,0.3828125,0
"Pointed Dripstone",2.9222297297297297,2.9222297297297297,1.9503205128205128,1.9503205128205128,0,0,0,0,272,2.9222297297297297,1.9503205128205128
"Build A Word A",73.5,73.5,0,0,0,0,0,0,272,73.5,0
"Build A Word D",73.5,73.5,0,0,0,0,0,0,272,73.5,0
"Build A Word C",0.98,0.98,0,0,0,0,0,0,272,0.98,0
"Cooked Chicken",1.071875,1.071875,0,0,0,0,0,0,272,1.071875,0
"Christmas Fireplace",186.2,186.2,0,0,0,0,0,0,272,186.2,0
"Nether Wart Block",2.7494444444444444,2.7494444444444444,0.27499999999999997,0.27499999999999997,0,0,0,0,272,2.7494444444444444,0.27499999999999997
"Redstone Torch",0.030625,0.030625,0.08125000000000002,0.08125000000000002,0,0,0,0,273,0.030625,0.08125000000000002
"Dirt",0.048608284883720994,0.048608284883720994,0.08212890624999998,0.08134527439024387,0,-0.009541486389935017,850,1152,273,0.048608284883720994,0.08134527439024387
"Red Dye",0.46842465753424656,0.46842465753424656,0.38064516129032266,0.38064516129032266,0,0,0,2,273,0.46842465753424656,0.38064516129032266
"Tomato",0.40899854651162776,0.40037359550561796,0.43616957824513874,0.43616957824513874,-0.021087974309921265,0,0,256,272,0.40037359550561796,0.43616957824513874
"Experience Bottle",1.7449096809703915,1.7449096809703915,1.4557142857142857,1.4557142857142857,0,0,0,256,273,1.7449096809703915,1.4557142857142857
"Brussel Sprout",0.38339192708333325,0.3441911764705877,0.5176224086197494,0.5003622205785673,0.004780624061822891,0,0,160,273,0.38101804123711336,0.5003622205785673
"Brown Paint",0,0,0,0,0,0,0,0,0,0,0
"Coal",0.19576308623298266,0.1950335719866854,0.165681981519507,0.16336351177843755,-0.0035771853290498257,0.01419209036976099,268,322,273,0.1950335719866854,0.165681981519507
"RPG-7",0,0,0,0,0,0,0,0,0,0,0
"Shrimp",0,0,0,0,0,0,0,0,0,0,0
"Netherite Hoe",49,49,0,0,0,0,0,0,273,49,0
"Red Mushroom Patch",49,49,0,0,0,0,0,0,273,49,0
"Sheep Spawn Egg",9.857142857142858,9.857142857142858,0,0,0,0,0,2,273,9.857142857142858,0
"Salmon",1.1684615384615389,1.1684615384615389,0.625,0.625,0,0,0,0,273,1.1684615384615389,0.625
"Magma Block",0.6485403481012662,0.6485403481012662,0.8500208966565349,0.8500208966565349,0,0,0,16,273,0.6485403481012662,0.8500208966565349
"Knockback 2",53.083333333333336,53.083333333333336,53,53,0,0,0,0,273,53.083333333333336,53
"Candledish",73.5,73.5,0,0,0,0,0,0,273,73.5,0
"Witch Spawn Egg",0,0,0,0,0,0,0,0,0,0,0
"Diamond Sword",1.9600000000000006,1.9600000000000006,0,0,0,0,0,0,273,1.9600000000000006,0
"Paint Buckets",0,0,0,0,0,0,0,0,0,0,0
"Birch Planks",0.158529411764706,0.14000000000000015,0.33,0.33,-0.11688311398029327,0,0,512,273,0.14000000000000015,0.33
"Medieval Market Booth",171.5,171.5,0,0,0,0,0,0,273,171.5,0
"Jungle Slab",0.12333333333333334,0.12333333333333334,0,0,0,0,0,0,273,0.12333333333333334,0
"Polished Andesite Stairs",0.196,0.196,0,0,0,0,0,0,273,0.196,0
"Bathtub (Black + Filled)",0,0,0,0,0,0,0,0,0,0,0
"Glowstone",1.3076825134770926,1.3062053571428607,1.2462309941520469,1.2462309941520469,-0.0011295985896140337,0,0,50,273,1.3062053571428607,1.2462309941520469
"Mayonnaise",4.2875,4.2875,0,0,0,0,0,0,273,4.2875,0
"Peach Cobbler",3.7240000000000006,3.3320000000000003,0,0,0,0,0,0,273,3.7240000000000006,0
"Woodskip",0,0,0,0,0,0,0,0,0,0,0
"Room Divider (Black)",0,0,0,0,0,0,0,0,0,0,0
"Chicken Salad Sandwich",2.943018292682921,2.7772602739725984,2.25,2.25,0.0056825680658221245,0,0,20,273,2.943018292682921,2.25
"Black Shulker Box",330.875,330.875,0,0,0,0,0,0,273,330.875,0
